time,CHD_L01,CHD_L06,CHD_L11,CHD_L13
34903.50,-18.4314,-43.4734,-43.4734,-44.8551
34904.50,-18.4320,-43.4512,-43.4512,-44.8493
34905.50,-18.4326,-43.4381,-43.4381,-44.8441
34906.50,-18.4329,-43.4024,-43.4024,-44.8191
34907.50,-18.4336,-43.3798,-43.3798,-44.8060
34908.50,-18.4342,-43.3494,-43.3494,-44.7902
34909.50,-18.4348,-43.3091,-43.3091,-44.7615
34910.50,-18.4354,-43.2622,-43.2622,-44.7127
34911.50,-18.4360,-43.2576,-43.2576,-44.7508
34912.50,-18.4363,-43.2418,-43.2418,-44.7496
34913.50,-18.4369,-43.2122,-43.2122,-44.7197
34914.50,-18.4375,-43.1915,-43.1915,-44.6945
34915.50,-18.4381,-43.1936,-43.1936,-44.7048
34916.50,-18.4384,-43.1823,-43.1823,-44.7021
34917.50,-18.4390,-43.1488,-43.1488,-44.6692
34918.50,-18.4397,-43.1512,-43.1512,-44.6853
34919.50,-18.4403,-43.1707,-43.1707,-44.7002
34920.50,-18.4406,-43.1634,-43.1634,-44.6798
34921.50,-18.4412,-43.1628,-43.1628,-44.6603
34922.50,-18.4418,-43.1393,-43.1393,-44.6387
34923.50,-18.4424,-43.0952,-43.0952,-44.6115
34924.50,-18.4427,-43.0522,-43.0522,-44.6006
34925.50,-18.4433,-43.0406,-43.0406,-44.6097
34926.50,-18.4439,-42.9937,-42.9937,-44.5652
34927.50,-18.4445,-42.9488,-42.9488,-44.4890
34928.50,-18.4448,-42.9107,-42.9107,-44.4024
34929.50,-18.4454,-42.9431,-42.9431,-44.5039
34930.50,-18.4461,-42.9534,-42.9534,-44.5506
34931.50,-18.4467,-42.9342,-42.9342,-44.5396
34932.50,-18.4470,-42.9040,-42.9040,-44.4905
34933.50,-18.4476,-42.8885,-42.8885,-44.4799
34934.50,-18.4482,-42.8489,-42.8489,-44.4524
34935.50,-18.4488,-42.8455,-42.8455,-44.4796
34936.50,-18.4491,-42.8123,-42.8123,-44.4412
34937.50,-18.4497,-42.8080,-42.8080,-44.4494
34938.50,-18.4503,-42.8120,-42.8120,-44.4790
34939.50,-18.4506,-42.8144,-42.8144,-44.4851
34940.50,-18.4512,-42.8071,-42.8071,-44.4591
34941.50,-18.4518,-42.8019,-42.8019,-44.4409
34942.50,-18.4525,-42.7964,-42.7964,-44.4460
34943.50,-18.4528,-42.7946,-42.7946,-44.4421
34944.50,-18.4534,-42.7708,-42.7708,-44.4192
34945.50,-18.4540,-42.7428,-42.7428,-44.4031
34946.50,-18.4546,-42.7337,-42.7337,-44.4101
34947.50,-18.4549,-42.7324,-42.7324,-44.4113
34948.50,-18.4555,-42.7306,-42.7306,-44.3817
34949.50,-18.4561,-42.7160,-42.7160,-44.3558
34950.50,-18.4567,-42.6943,-42.6943,-44.3482
34951.50,-18.4570,-42.6952,-42.6952,-44.3543
34952.50,-18.4576,-42.6937,-42.6937,-44.3531
34953.50,-18.4582,-42.6962,-42.6962,-44.3372
34954.50,-18.4589,-42.7885,-42.7885,-44.3180
34955.50,-18.4592,-42.8321,-42.8321,-44.3348
34956.50,-18.4598,-42.8745,-42.8745,-44.3430
34957.50,-18.4604,-42.8882,-42.8882,-44.3241
34958.50,-18.4610,-42.8693,-42.8693,-44.2909
34959.50,-18.4613,-42.8266,-42.8266,-44.2964
34960.50,-18.4619,-42.7727,-42.7727,-44.3250
34961.50,-18.4622,-42.7452,-42.7452,-44.3293
34962.50,-18.4625,-42.6992,-42.6992,-44.3104
34963.50,-18.4628,-42.6760,-42.6760,-44.3101
34964.50,-18.4631,-42.6419,-42.6419,-44.2912
34965.50,-18.4634,-42.6114,-42.6114,-44.2760
34966.50,-18.4637,-42.6005,-42.6005,-44.2839
34967.50,-18.4640,-42.5752,-42.5752,-44.2610
34968.50,-18.4643,-42.5447,-42.5447,-44.1818
34969.50,-18.4646,-42.5550,-42.5550,-44.2376
34970.50,-18.4650,-42.5767,-42.5767,-44.2479
34971.50,-18.4653,-42.5889,-42.5889,-44.2781
34972.50,-18.4656,-42.5724,-42.5724,-44.2482
34973.50,-18.4659,-42.5639,-42.5639,-44.2440
34974.50,-18.4659,-42.5712,-42.5712,-44.2333
34975.50,-18.4662,-42.5837,-42.5837,-44.2327
34976.50,-18.4665,-42.5563,-42.5563,-44.2156
34977.50,-18.4668,-42.5453,-42.5453,-44.2205
34978.50,-18.4671,-42.5276,-42.5276,-44.2116
34979.50,-18.4674,-42.5017,-42.5017,-44.1949
34980.50,-18.4677,-42.4788,-42.4788,-44.1857
34981.50,-18.4680,-42.4651,-42.4651,-44.1879
34982.50,-18.4683,-42.4587,-42.4587,-44.1827
34983.50,-18.4686,-42.4410,-42.4410,-44.1233
34984.50,-18.4689,-42.4581,-42.4581,-44.1251
34985.50,-18.4692,-42.5267,-42.5267,-44.0739
34986.50,-18.4695,-42.5989,-42.5989,-43.9675
34987.50,-18.4698,-42.6133,-42.6133,-43.8946
34988.50,-18.4701,-42.6349,-42.6349,-43.9660
34989.50,-18.4704,-42.6742,-42.6742,-44.0330
34990.50,-18.4707,-42.7007,-42.7007,-44.0263
34991.50,-18.4710,-42.6785,-42.6785,-43.9791
34992.50,-18.4714,-42.6855,-42.6855,-44.0452
34993.50,-18.4717,-42.6946,-42.6946,-44.0931
34994.50,-18.4720,-42.7032,-42.7032,-44.0925
34995.50,-18.4723,-42.7199,-42.7199,-44.0425
34996.50,-18.4726,-42.7114,-42.7114,-43.7877
34997.50,-18.4729,-42.6620,-42.6620,-43.9507
34998.50,-18.4732,-42.5919,-42.5919,-44.0358
34999.50,-18.4735,-42.5538,-42.5538,-44.0995
35000.50,-18.4735,-42.5547,-42.5547,-44.1135
35001.50,-18.4738,-42.5739,-42.5739,-44.1126
35002.50,-18.4741,-42.5840,-42.5840,-44.1135
35003.50,-18.4744,-42.5834,-42.5834,-44.0931
35004.50,-18.4747,-42.5944,-42.5944,-44.0827
35005.50,-18.4750,-42.6334,-42.6334,-44.0818
35006.50,-18.4753,-42.6587,-42.6587,-44.0586
35007.50,-18.4756,-42.6925,-42.6925,-44.0632
35008.50,-18.4759,-42.7230,-42.7230,-44.0766
35009.50,-18.4762,-42.7535,-42.7535,-44.0705
35010.50,-18.4765,-42.7836,-42.7836,-44.0583
35011.50,-18.4768,-42.8504,-42.8504,-44.0474
35012.50,-18.4771,-42.9065,-42.9065,-44.0358
35013.50,-18.4778,-42.9318,-42.9318,-44.0406
35014.50,-18.4784,-42.9766,-42.9766,-44.0480
35015.50,-18.4790,-42.9744,-42.9744,-44.0330
35016.50,-18.4796,-42.9848,-42.9848,-44.0254
35017.50,-18.4802,-43.0354,-43.0354,-44.0202
35018.50,-18.4808,-43.0915,-43.0915,-44.0260
35019.50,-18.4814,-43.1488,-43.1488,-44.0315
35020.50,-18.4820,-43.2366,-43.2366,-44.0318
35021.50,-18.4826,-43.2771,-43.2771,-44.0376
35022.50,-18.4832,-43.3167,-43.3167,-44.0428
35023.50,-18.4839,-43.3664,-43.3664,-44.0336
35024.50,-18.4845,-43.3960,-43.3960,-44.0141
35025.50,-18.4851,-43.3872,-43.3872,-44.0086
35026.50,-18.4857,-43.3686,-43.3686,-43.9992
35027.50,-18.4860,-43.4000,-43.4000,-43.9995
35028.50,-18.4866,-43.4609,-43.4609,-43.9904
35029.50,-18.4872,-43.5100,-43.5100,-43.9590
35030.50,-18.4878,-43.5396,-43.5396,-44.0141
35031.50,-18.4884,-43.5688,-43.5688,-44.0160
35032.50,-18.4890,-43.5929,-43.5929,-44.0791
35033.50,-18.4896,-43.5676,-43.5676,-44.1040
35034.50,-18.4903,-43.5850,-43.5850,-44.0446
35035.50,-18.4909,-43.6069,-43.6069,-44.0278
35036.50,-18.4915,-43.6453,-43.6453,-44.0367
35037.50,-18.4921,-43.6380,-43.6380,-44.0361
35038.50,-18.4927,-43.6484,-43.6484,-44.0358
35039.50,-18.4933,-43.6529,-43.6529,-44.0339
35040.50,-18.4939,-43.7441,-43.7441,-44.0336
35041.50,-18.4945,-43.8639,-43.8639,-44.0260
35042.50,-18.4951,-43.9562,-43.9562,-44.0245
35043.50,-18.4957,-44.0346,-44.0346,-44.0458
35044.50,-18.4963,-44.0906,-44.0906,-44.0507
35045.50,-18.4970,-44.1040,-44.1040,-44.0483
35046.50,-18.4976,-44.0035,-44.0035,-44.0370
35047.50,-18.4982,-43.9078,-43.9078,-44.0483
35048.50,-18.4988,-43.9270,-43.9270,-44.0681
35049.50,-18.4994,-43.9349,-43.9349,-44.0727
35050.50,-18.5000,-44.0501,-44.0501,-44.0879
35051.50,-18.5006,-44.1757,-44.1757,-44.0986
35052.50,-18.5012,-44.2650,-44.2650,-44.0922
35053.50,-18.5018,-44.2824,-44.2824,-44.0663
35054.50,-18.5024,-44.3290,-44.3290,-44.0870
35055.50,-18.5027,-44.3409,-44.3409,-44.1251
35056.50,-18.5034,-44.3467,-44.3467,-44.1437
35057.50,-18.5040,-44.3583,-44.3583,-44.1513
35058.50,-18.5046,-44.3695,-44.3695,-44.1522
35059.50,-18.5052,-44.3744,-44.3744,-44.1528
35060.50,-18.5058,-44.3866,-44.3866,-44.1632
35061.50,-18.5064,-44.4110,-44.4110,-44.1809
35062.50,-18.5070,-44.4713,-44.4713,-44.1915
35063.50,-18.5076,-44.6487,-44.6487,-44.1915
35064.50,-18.5082,-44.7112,-44.7112,-44.1809
35065.50,-18.5088,-44.7441,-44.7441,-44.1885
35066.50,-18.5095,-44.8435,-44.8435,-44.2098
35067.50,-18.5101,-44.9032,-44.9032,-44.2382
35068.50,-18.5107,-44.9118,-44.9118,-44.2607
35069.50,-18.5113,-44.9112,-44.9112,-44.2787
35070.50,-18.5116,-44.9694,-44.9694,-44.2967
35071.50,-18.5122,-45.0581,-45.0581,-44.3168
35072.50,-18.5128,-45.1401,-45.1401,-44.3543
35073.50,-18.5131,-45.2184,-45.2184,-44.4006
35074.50,-18.5137,-45.1681,-45.1681,-44.4232
35075.50,-18.5140,-45.1392,-45.1392,-44.4546
35076.50,-18.5146,-45.1443,-45.1443,-44.4817
35077.50,-18.5152,-45.1501,-45.1501,-44.5030
35078.50,-18.5155,-45.1849,-45.1849,-44.5158
35079.50,-18.5162,-45.2016,-45.2016,-44.5384
35080.50,-18.5168,-45.2126,-45.2126,-44.5640
35081.50,-18.5171,-45.2026,-45.2026,-44.5862
35082.50,-18.5177,-45.1721,-45.1721,-44.6176
35083.50,-18.5183,-45.2949,-45.2949,-44.6335
35084.50,-18.5186,-45.3525,-45.3525,-44.6524
35085.50,-18.5192,-45.4397,-45.4397,-44.6756
35086.50,-18.5198,-45.3522,-45.3522,-44.6810
35087.50,-18.5201,-45.2708,-45.2708,-44.6896
35088.50,-18.5207,-45.2254,-45.2254,-44.7069
35089.50,-18.5210,-45.1974,-45.1974,-44.7380
35090.50,-18.5216,-45.2696,-45.2696,-44.7591
35091.50,-18.5223,-45.3044,-45.3044,-44.7600
35092.50,-18.5226,-45.3537,-45.3537,-44.7606
35093.50,-18.5232,-45.4464,-45.4464,-44.7661
35094.50,-18.5238,-45.5080,-45.5080,-44.7874
35095.50,-18.5241,-45.5586,-45.5586,-44.8194
35096.50,-18.5247,-45.6015,-45.6015,-44.8426
35097.50,-18.5253,-45.6323,-45.6323,-44.8551
35098.50,-18.5256,-45.6686,-45.6686,-44.8755
35099.50,-18.5262,-45.7082,-45.7082,-44.9014
35100.50,-18.5265,-45.7317,-45.7317,-44.9106
35101.50,-18.5271,-45.7472,-45.7472,-44.9231
35102.50,-18.5277,-45.7899,-45.7899,-44.9490
35103.50,-18.5280,-45.8490,-45.8490,-44.9813
35104.50,-18.5287,-45.8917,-45.8917,-45.0096
35105.50,-18.5293,-45.9384,-45.9384,-45.0361
35106.50,-18.5296,-45.9792,-45.9792,-45.0511
35107.50,-18.5302,-46.0063,-46.0063,-45.0599
35108.50,-18.5308,-46.1045,-46.1045,-45.0904
35109.50,-18.5311,-46.2078,-46.2078,-45.1261
35110.50,-18.5317,-46.2404,-46.2404,-45.1587
35111.50,-18.5320,-46.3160,-46.3160,-45.1800
35112.50,-18.5326,-46.2736,-46.2736,-45.1882
35113.50,-18.5332,-46.3584,-46.3584,-45.2062
35114.50,-18.5335,-46.5367,-46.5367,-45.2208
35115.50,-18.5341,-46.5553,-46.5553,-45.2346
35116.50,-18.5348,-46.4544,-46.4544,-45.2565
35117.50,-18.5351,-46.3392,-46.3392,-45.2855
35118.50,-18.5357,-46.3294,-46.3294,-45.3248
35119.50,-18.5363,-46.2873,-46.2873,-45.3290
35120.50,-18.5366,-46.2758,-46.2758,-45.3385
35121.50,-18.5372,-46.2630,-46.2630,-45.3611
35122.50,-18.5378,-46.2627,-46.2627,-45.3775
35123.50,-18.5381,-46.2364,-46.2364,-45.3815
35124.50,-18.5387,-46.1919,-46.1919,-45.3894
35125.50,-18.5390,-46.2791,-46.2791,-45.4004
35126.50,-18.5396,-46.3520,-46.3520,-45.4062
35127.50,-18.5402,-46.3919,-46.3919,-45.4077
35128.50,-18.5405,-46.4803,-46.4803,-45.4025
35129.50,-18.5412,-46.5623,-46.5623,-45.4406
35130.50,-18.5418,-46.5562,-46.5562,-45.4690
35131.50,-18.5421,-46.5117,-46.5117,-45.5003
35132.50,-18.5427,-46.5726,-46.5726,-45.5256
35133.50,-18.5430,-46.6501,-46.6501,-45.5503
35134.50,-18.5436,-46.6574,-46.6574,-45.6137
35135.50,-18.5442,-46.6900,-46.6900,-45.6113
35136.50,-18.5445,-46.7994,-46.7994,-45.5820
35137.50,-18.5451,-46.7921,-46.7921,-45.5772
35138.50,-18.5454,-46.7552,-46.7552,-45.5637
35139.50,-18.5460,-46.8052,-46.8052,-45.5299
35140.50,-18.5466,-46.8390,-46.8390,-45.5421
35141.50,-18.5469,-46.8567,-46.8567,-45.5476
35142.50,-18.5476,-46.8793,-46.8793,-45.5500
35143.50,-18.5479,-46.9655,-46.9655,-45.5583
35144.50,-18.5485,-47.0064,-47.0064,-45.5692
35145.50,-18.5488,-46.9823,-46.9823,-45.5820
35146.50,-18.5494,-47.0042,-47.0042,-45.5970
35147.50,-18.5500,-47.0222,-47.0222,-45.6122
35148.50,-18.5503,-47.0551,-47.0551,-45.6271
35149.50,-18.5509,-47.0542,-47.0542,-45.6421
35150.50,-18.5512,-47.1131,-47.1131,-45.6573
35151.50,-18.5518,-47.1271,-47.1271,-45.6723
35152.50,-18.5524,-47.1137,-47.1137,-45.6872
35153.50,-18.5527,-47.1725,-47.1725,-45.7024
35154.50,-18.5533,-47.1795,-47.1795,-45.7174
35155.50,-18.5536,-47.1874,-47.1874,-45.7326
35156.50,-18.5543,-47.2072,-47.2072,-45.7475
35157.50,-18.5549,-47.2685,-47.2685,-45.7625
35158.50,-18.5552,-47.2777,-47.2777,-45.7777
35159.50,-18.5558,-47.2423,-47.2423,-45.7927
35160.50,-18.5561,-47.2624,-47.2624,-45.8076
35161.50,-18.5567,-47.2197,-47.2197,-45.8228
35162.50,-18.5573,-47.2005,-47.2005,-45.8378
35163.50,-18.5576,-47.2106,-47.2106,-45.8551
35164.50,-18.5582,-47.2322,-47.2322,-45.8682
35165.50,-18.5585,-47.2060,-47.2060,-45.8728
35166.50,-18.5591,-47.2088,-47.2088,-45.8871
35167.50,-18.5594,-47.2728,-47.2728,-45.9015
35168.50,-18.5601,-47.3048,-47.3048,-45.9079
35169.50,-18.5607,-47.3042,-47.3042,-45.9146
35170.50,-18.5610,-47.3283,-47.3283,-45.9255
35171.50,-18.5616,-47.3645,-47.3645,-45.9423
35172.50,-18.5619,-47.3386,-47.3386,-45.9582
35173.50,-18.5625,-47.2834,-47.2834,-45.9548
35174.50,-18.5628,-47.3343,-47.3343,-45.9716
35175.50,-18.5631,-47.4093,-47.4093,-45.9853
35176.50,-18.5637,-47.4404,-47.4404,-45.9923
35177.50,-18.5640,-47.4355,-47.4355,-46.0063
35178.50,-18.5643,-47.4602,-47.4602,-46.0255
35179.50,-18.5646,-47.4246,-47.4246,-46.0334
35180.50,-18.5649,-47.3670,-47.3670,-46.0277
35181.50,-18.5652,-47.4020,-47.4020,-46.0347
35182.50,-18.5658,-47.3981,-47.3981,-46.0658
35183.50,-18.5661,-47.3612,-47.3612,-46.0850
35184.50,-18.5665,-47.3493,-47.3493,-46.0938
35185.50,-18.5668,-47.3279,-47.3279,-46.0968
35186.50,-18.5671,-47.3026,-47.3026,-46.1045
35187.50,-18.5674,-47.2685,-47.2685,-46.1145
35188.50,-18.5680,-47.2959,-47.2959,-46.1279
35189.50,-18.5683,-47.3270,-47.3270,-46.1410
35190.50,-18.5686,-47.3283,-47.3283,-46.1389
35191.50,-18.5689,-47.3136,-47.3136,-46.1362
35192.50,-18.5692,-47.3249,-47.3249,-46.1435
35193.50,-18.5695,-47.2838,-47.2838,-46.1551
35194.50,-18.5701,-47.2048,-47.2048,-46.1666
35195.50,-18.5704,-47.2228,-47.2228,-46.1743
35196.50,-18.5707,-47.2146,-47.2146,-46.1694
35197.50,-18.5710,-47.1548,-47.1548,-46.1791
35198.50,-18.5713,-47.1387,-47.1387,-46.2130
35199.50,-18.5716,-47.1762,-47.1762,-46.2319
35200.50,-18.5722,-47.0966,-47.0966,-46.2322
35201.50,-18.5725,-47.0238,-47.0238,-46.2349
35202.50,-18.5729,-47.0503,-47.0503,-46.2380
35203.50,-18.5732,-47.0835,-47.0835,-46.2352
35204.50,-18.5735,-47.0905,-47.0905,-46.2316
35205.50,-18.5738,-47.0884,-47.0884,-46.2337
35206.50,-18.5744,-47.0302,-47.0302,-46.2319
35207.50,-18.5747,-46.9469,-46.9469,-46.2291
35208.50,-18.5750,-46.8640,-46.8640,-46.2328
35209.50,-18.5753,-46.8738,-46.8738,-46.2496
35210.50,-18.5756,-46.8747,-46.8747,-46.2611
35211.50,-18.5759,-46.8424,-46.8424,-46.2611
35212.50,-18.5765,-46.8317,-46.8317,-46.2547
35213.50,-18.5768,-46.8259,-46.8259,-46.2550
35214.50,-18.5771,-46.7970,-46.7970,-46.2520
35215.50,-18.5774,-46.7080,-46.7080,-46.2560
35216.50,-18.5777,-46.7019,-46.7019,-46.2587
35217.50,-18.5780,-46.6616,-46.6616,-46.2352
35218.50,-18.5786,-46.6190,-46.6190,-46.2243
35219.50,-18.5789,-46.5842,-46.5842,-46.2383
35220.50,-18.5793,-46.5376,-46.5376,-46.2441
35221.50,-18.5796,-46.4919,-46.4919,-46.2392
35222.50,-18.5799,-46.4245,-46.4245,-46.2398
35223.50,-18.5802,-46.4059,-46.4059,-46.2212
35224.50,-18.5808,-46.3660,-46.3660,-46.2084
35225.50,-18.5811,-46.3075,-46.3075,-46.1993
35226.50,-18.5814,-46.2267,-46.2267,-46.1959
35227.50,-18.5817,-46.2279,-46.2279,-46.1740
35228.50,-18.5820,-46.1843,-46.1843,-46.0463
35229.50,-18.5823,-46.0770,-46.0770,-46.1051
35230.50,-18.5829,-45.9996,-45.9996,-46.1679
35231.50,-18.5832,-45.9030,-45.9030,-46.1548
35232.50,-18.5835,-45.8262,-45.8262,-46.1456
35233.50,-18.5838,-45.7350,-45.7350,-46.1142
35234.50,-18.5847,-45.6226,-45.6226,-46.0929
35235.50,-18.5853,-45.4610,-45.4610,-45.9701
35236.50,-18.5863,-45.4098,-45.4098,-45.9914
35237.50,-18.5869,-45.3821,-45.3821,-46.0539
35238.50,-18.5878,-45.3287,-45.3287,-46.0368
35239.50,-18.5884,-45.2815,-45.2815,-46.0295
35240.50,-18.5893,-45.2593,-45.2593,-46.0481
35241.50,-18.5899,-45.2190,-45.2190,-46.0298
35242.50,-18.5908,-45.1343,-45.1343,-45.9688
35243.50,-18.5914,-45.0806,-45.0806,-45.9512
35244.50,-18.5924,-45.0611,-45.0611,-45.9323
35245.50,-18.5930,-45.0383,-45.0383,-45.9003
35246.50,-18.5939,-44.9441,-44.9441,-45.8722
35247.50,-18.5945,-44.8703,-44.8703,-45.8542
35248.50,-18.5954,-44.8264,-44.8264,-45.8414
35249.50,-18.5960,-44.7743,-44.7743,-45.8225
35250.50,-18.5969,-44.7457,-44.7457,-45.8003
35251.50,-18.5975,-44.7085,-44.7085,-45.7735
35252.50,-18.5985,-44.6896,-44.6896,-45.7591
35253.50,-18.5991,-44.6606,-44.6606,-45.7594
35254.50,-18.6000,-44.6207,-44.6207,-45.7424
35255.50,-18.6006,-44.6088,-44.6088,-45.7302
35256.50,-18.6015,-44.5832,-44.5832,-45.7155
35257.50,-18.6021,-44.5344,-44.5344,-45.6936
35258.50,-18.6030,-44.5033,-44.5033,-45.6552
35259.50,-18.6036,-44.4640,-44.4640,-45.6287
35260.50,-18.6046,-44.4015,-44.4015,-45.6018
35261.50,-18.6052,-44.3375,-44.3375,-45.5519
35262.50,-18.6061,-44.3326,-44.3326,-45.5604
35263.50,-18.6067,-44.3092,-44.3092,-45.5671
35264.50,-18.6076,-44.2574,-44.2574,-45.5436
35265.50,-18.6082,-44.2055,-44.2055,-45.5384
35266.50,-18.6091,-44.1598,-44.1598,-45.4955
35267.50,-18.6097,-44.1348,-44.1348,-45.5107
35268.50,-18.6106,-44.1101,-44.1101,-45.5324
35269.50,-18.6113,-44.0882,-44.0882,-45.5116
35270.50,-18.6122,-44.0599,-44.0599,-45.4808
35271.50,-18.6128,-44.0361,-44.0361,-45.4650
35272.50,-18.6137,-44.0196,-44.0196,-45.4430
35273.50,-18.6143,-43.9699,-43.9699,-45.3943
35274.50,-18.6152,-43.9245,-43.9245,-45.3617
35275.50,-18.6158,-43.8910,-43.8910,-45.3653
35276.50,-18.6167,-43.8809,-43.8809,-45.3565
35277.50,-18.6174,-43.8745,-43.8745,-45.3437
35278.50,-18.6183,-43.8761,-43.8761,-45.3598
35279.50,-18.6189,-43.8687,-43.8687,-45.3483
35280.50,-18.6198,-43.8462,-43.8462,-45.3202
35281.50,-18.6204,-43.8282,-43.8282,-45.3025
35282.50,-18.6213,-43.8114,-43.8114,-45.3059
35283.50,-18.6219,-43.7965,-43.7965,-45.3047
35284.50,-18.6228,-43.7813,-43.7813,-45.2900
35285.50,-18.6234,-43.7727,-43.7727,-45.3263
35286.50,-18.6234,-43.7724,-43.7724,-45.3044
35287.50,-18.6234,-43.7520,-43.7520,-45.3385
35288.50,-18.6238,-43.7237,-43.7237,-45.2760
35289.50,-18.6238,-43.6776,-43.6776,-45.2230
35290.50,-18.6238,-43.6481,-43.6481,-45.2080
35291.50,-18.6238,-43.6334,-43.6334,-45.2263
35292.50,-18.6238,-43.6231,-43.6231,-45.2129
35293.50,-18.6241,-43.6115,-43.6115,-45.2062
35294.50,-18.6241,-43.5917,-43.5917,-45.2090
35295.50,-18.6241,-43.5691,-43.5691,-45.1776
35296.50,-18.6241,-43.5533,-43.5533,-45.1980
35297.50,-18.6241,-43.5149,-43.5149,-45.0953
35298.50,-18.6241,-43.4542,-43.4542,-44.8853
35299.50,-18.6244,-43.4634,-43.4634,-45.0041
35300.50,-18.6244,-43.4438,-43.4438,-45.0880
35301.50,-18.6244,-43.4374,-43.4374,-45.0904
35302.50,-18.6244,-43.4213,-43.4213,-45.0328
35303.50,-18.6244,-43.4030,-43.4030,-44.9855
35304.50,-18.6247,-43.3963,-43.3963,-44.9761
35305.50,-18.6247,-43.3923,-43.3923,-44.9666
35306.50,-18.6247,-43.3951,-43.3951,-44.9569
35307.50,-18.6247,-43.3713,-43.3713,-44.9474
35308.50,-18.6247,-43.3433,-43.3433,-44.9380
35309.50,-18.6250,-43.3320,-43.3320,-44.9285
35310.50,-18.6250,-43.2933,-43.2933,-44.9188
35311.50,-18.6250,-43.2378,-43.2378,-44.9093
35312.50,-18.6250,-43.2198,-43.2198,-44.8999
35313.50,-18.6250,-43.2274,-43.2274,-44.8904
35314.50,-18.6250,-43.2399,-43.2399,-44.8807
35315.50,-18.6253,-43.2415,-43.2415,-44.8712
35316.50,-18.6253,-43.2293,-43.2293,-44.8618
35317.50,-18.6253,-43.2049,-43.2049,-44.8523
35318.50,-18.6253,-43.1963,-43.1963,-44.8426
35319.50,-18.6253,-43.1863,-43.1863,-44.8331
35320.50,-18.6256,-43.1622,-43.1622,-44.8237
35321.50,-18.6256,-43.1366,-43.1366,-44.8142
35322.50,-18.6256,-43.1296,-43.1296,-44.8045
35323.50,-18.6256,-43.1491,-43.1491,-44.7950
35324.50,-18.6256,-43.1296,-43.1296,-44.7856
35325.50,-18.6259,-43.1025,-43.1025,-44.7761
35326.50,-18.6259,-43.0930,-43.0930,-44.7664
35327.50,-18.6259,-43.0869,-43.0869,-44.7569
35328.50,-18.6259,-43.1006,-43.1006,-44.7475
35329.50,-18.6259,-43.0787,-43.0787,-44.7380
35330.50,-18.6259,-43.0650,-43.0650,-44.7283
35331.50,-18.6262,-43.0723,-43.0723,-44.7188
35332.50,-18.6262,-43.0702,-43.0702,-44.7094
35333.50,-18.6262,-43.0638,-43.0638,-44.6999
35334.50,-18.6262,-43.0631,-43.0631,-44.6902
35335.50,-18.6262,-43.0635,-43.0635,-44.6807
35336.50,-18.6265,-43.0345,-43.0345,-44.6713
35337.50,-18.6265,-43.0107,-43.0107,-44.6618
35338.50,-18.6265,-43.0016,-43.0016,-44.6521
35339.50,-18.6271,-42.9784,-42.9784,-44.6426
35340.50,-18.6280,-42.9577,-42.9577,-44.6978
35341.50,-18.6286,-42.9574,-42.9574,-44.6527
35342.50,-18.6295,-42.9232,-42.9232,-44.6079
35343.50,-18.6302,-42.9156,-42.9156,-44.5628
35344.50,-18.6308,-42.9190,-42.9190,-44.5177
35345.50,-18.6317,-42.9080,-42.9080,-44.4710
35346.50,-18.6323,-42.8955,-42.8955,-44.4793
35347.50,-18.6329,-42.8665,-42.8665,-44.5146
35348.50,-18.6338,-42.8449,-42.8449,-44.4951
35349.50,-18.6344,-42.8245,-42.8245,-44.3991
35350.50,-18.6353,-42.7751,-42.7751,-44.2671
35351.50,-18.6359,-42.7535,-42.7535,-44.4302
35352.50,-18.6366,-42.7428,-42.7428,-44.4482
35353.50,-18.6375,-42.7376,-42.7376,-44.3951
35354.50,-18.6381,-42.7212,-42.7212,-44.3601
35355.50,-18.6387,-42.7114,-42.7114,-44.3875
35356.50,-18.6396,-42.7102,-42.7102,-44.4320
35357.50,-18.6402,-42.7090,-42.7090,-44.4497
35358.50,-18.6411,-42.7007,-42.7007,-44.4482
35359.50,-18.6417,-42.6916,-42.6916,-44.4555
35360.50,-18.6423,-42.6779,-42.6779,-44.4405
35361.50,-18.6433,-42.6645,-42.6645,-44.4110
35362.50,-18.6439,-42.6623,-42.6623,-44.3793
35363.50,-18.6448,-42.6614,-42.6614,-44.3421
35364.50,-18.6454,-42.6858,-42.6858,-44.2635
35365.50,-18.6460,-42.7285,-42.7285,-44.3726
35366.50,-18.6469,-42.7748,-42.7748,-44.4128
35367.50,-18.6475,-42.7711,-42.7711,-44.4076
35368.50,-18.6481,-42.7425,-42.7425,-44.4031
35369.50,-18.6491,-42.7178,-42.7178,-44.3839
35370.50,-18.6497,-42.7026,-42.7026,-44.3854
35371.50,-18.6506,-42.7032,-42.7032,-44.3768
35372.50,-18.6512,-42.7108,-42.7108,-44.3070
35373.50,-18.6518,-42.7016,-42.7016,-44.3000
35374.50,-18.6527,-42.6739,-42.6739,-44.2933
35375.50,-18.6533,-42.6645,-42.6645,-44.2863
35376.50,-18.6539,-42.6687,-42.6687,-44.2796
35377.50,-18.6548,-42.6824,-42.6824,-44.2726
35378.50,-18.6555,-42.7358,-42.7358,-44.2659
35379.50,-18.6564,-42.8269,-42.8269,-44.2589
35380.50,-18.6570,-42.9013,-42.9013,-44.2522
35381.50,-18.6576,-42.9684,-42.9684,-44.2452
35382.50,-18.6579,-42.9488,-42.9488,-44.2205
35383.50,-18.6585,-42.9437,-42.9437,-44.2568
